title,description,skill,link,img url 
GTech Büyük Veri Akademisi,G Teknoloji Biliþim San. ve Tic. A.Þ.,"hadoop, cassandra, elasticsearch",https://www.kariyer.net//is-ilani/g-teknoloji-bilisim-san-ve-tic-a-s-gtech-buyuk-veri-akademisi-3422852,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/gteknoloji_logo.gif
Büyük Veri Mühendisi,ARABAM.COM,"programming, apache, engineering, java, courses, python, machine learning, spark, big data, sql, scala, azure",https://www.kariyer.net//is-ilani/arabam-com-buyuk-veri-muhendisi-3474040,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/arabalogo.jpg
Ýþ Zekasý Operasyonlarý Uzmaný / Kd. Uzmaný,Türk Telekom,"yarn, hadoop, sas, scala, python, big data, hive, hbase",https://www.kariyer.net//is-ilani/turk-telekom-is-zekasi-operasyonlari-uzmani-kd-uzmani-3073171,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/175741_253933.jpg
Mobil Yazýlým Mühendisi,Ziraat Teknoloji A.Þ.,"java, swift, git, android",https://www.kariyer.net//is-ilani/ziraat-teknoloji-a-s-mobil-yazilim-muhendisi-3485389,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/fintek_logo.gif
Teknoloji Ticarileþtirme ve Lisanslama Uzmaný,Ýstanbul Medipol Üniversitesi,dari,https://www.kariyer.net//is-ilani/istanbul-medipol-universitesi-teknoloji-ticarilestirme-ve-lisanslama-uzmani-3485690,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/42835_1137551.png
Mobile Application ( IOS Veya Android) Developer,Amaris Engineering & High Technologies,"java, mvc, git, android, swift, json, restful",https://www.kariyer.net//is-ilani/amaris-engineering-high-technologies-mobile-application-ios-veya-android-developer-2489606,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/113135_193927log.png
Yazýlým Destek Sorumlusu,BAÞHAN TARIMSAL ÜRÜNLER A.Þ,"visual basic, erp",https://www.kariyer.net//is-ilani/bashan-tarimsal-urunler-a-s-yazilim-destek-sorumlusu-3471419,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/72130_1171111.png
Yazýlým Analiz ve Test Uzmaný,Atýlým Üniversitesi,apache,https://www.kariyer.net//is-ilani/atilim-universitesi-yazilim-analiz-ve-test-uzmani-3462866,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/logo-02.jpg.jpg
Yazýlým Uzmaný (.Net),KAYAPORT TEKNOLOJÝ HÝZM. SAN. VE TÝC. A.Þ.,"mvc, git, xml, web services, linq, json, sql",https://www.kariyer.net//is-ilani/kayaport-teknoloji-hizm-san-ve-tic-a-s-yazilim-uzmani-net-3489856,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/158474_215212.jpg
Yazýlým Test Uzmaný,BAÞARSOFT BÝLGÝ TEKNOLOJÝLERÝ A.Þ,android,https://www.kariyer.net//is-ilani/basarsoft-bilgi-teknolojileri-a-s-yazilim-test-uzmani-3472109,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/40271_logo.gif
Uygulama Analist ve Test Uzmaný,Turkcell Global Bilgi,"dos, python",https://www.kariyer.net//is-ilani/turkcell-global-bilgi-uygulama-analist-ve-test-uzmani-3471644,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/turkcell_logo.gif
Yazýlým Test Uzmaný,Colin's,"sql, azure",https://www.kariyer.net//is-ilani/colin-s-yazilim-test-uzmani-2712182,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/eroglu_3.gif
Web Master,Romatem Rehabilitasyon Merkezi ve Saðlýk Hizmetleri San. Tic. A.Þ.,"seo, google analytics, wordpress, php, html, analytics, css",https://www.kariyer.net//is-ilani/romatem-rehabilitasyon-merkezi-ve-saglik-hizmetler-web-master-3488124,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/romatem_logo.gif
Web Master,MCAN Saðlýk Turizm Asistans ve Danýþmanlýk AÞ,"health, javascript, seo, management, google adwords, landing pages, google analytics, wordpress, design, html, php, plugin, analytics, debugging, css",https://www.kariyer.net//is-ilani/mcan-saglik-turizm-asistans-ve-danismanlik-as-web-master-3487040,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/upyfsolj.0ov.jpg
Web Master,Bahçeci Saðlýk Hizmetleri A.Þ.,"seo, php, css, html",https://www.kariyer.net//is-ilani/bahceci-saglik-hizmetleri-a-s-web-master-3466203,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/24039_logo.gif
Web Master-Seo Uzmaný,Veni Vidi Göz Grup,"seo, php, css, html",https://www.kariyer.net//is-ilani/veni-vidi-goz-grup-web-master-seo-uzmani-3484436,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/j4qmqtzj.n3t.png
Sistem Destek Teknisyeni,Ced Teknoloji Dan. Biliþim ve Destek Hiz. Tic.A.Þ.,"microsoft, sql",https://www.kariyer.net//is-ilani/ced-teknoloji-dan-bilisim-ve-destek-hiz-tic-a-s-sistem-destek-teknisyeni-3456981,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/32433_logo.gif
Kýdemli Yazýlým Test Uzmaný,TÝCÝMAX BÝLÝÞÝM TEKNOLOJÝLERÝ AÞ.,scrum,https://www.kariyer.net//is-ilani/ticimax-bilisim-teknolojileri-as-kidemli-yazilim-test-uzmani-3459206,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/27639_logo.gif
Sistem Destek Teknisyeni-Bursa,BDH Biliþim Destek Hizmetleri San. ve Tic. A.Þ.,microsoft,https://www.kariyer.net//is-ilani/bdh-bilisim-destek-hizmetleri-san-ve-tic-a-s-sistem-destek-teknisyeni-bursa-3367757,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1netas-2020.png
Sistem Destek Teknisyeni,Ced Teknoloji Dan. Biliþim ve Destek Hiz. Tic.A.Þ.,"microsoft, sql",https://www.kariyer.net//is-ilani/ced-teknoloji-dan-bilisim-ve-destek-hiz-tic-a-s-sistem-destek-teknisyeni-3477774,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/32433_logo.gif
Sistem Destek Teknisyeni,D724,active directory,https://www.kariyer.net//is-ilani/d724-sistem-destek-teknisyeni-3467142,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/477314_0_logo.jpg
Yardýmcý Ýþletmeler Bakým Teknisyeni,Eczacýbaþý Monrol,"microsoft, microsoft office",https://www.kariyer.net//is-ilani/eczacibasi-monrol-yardimci-isletmeler-bakim-teknisyeni-1485946,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1026_1120391.jpg
ERP Destek Personeli,ETKÝ AMBALAJ SANAYÝ A.Þ.,"erp, excel",https://www.kariyer.net//is-ilani/etki-ambalaj-sanayi-a-s-erp-destek-personeli-3482883,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/39446_logo2.gif
Mikro ERP Destek Elemaný,Lider Kozmetik San Tic A.Þ,erp,https://www.kariyer.net//is-ilani/lider-kozmetik-san-tic-a-s-mikro-erp-destek-elemani-3325349,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/12230_5.gif
ERP Destek Danýþmaný (Hibrit Çalýþma),B2F Danýþmanlýk A.Þ,"microsoft, dynamics, erp",https://www.kariyer.net//is-ilani/b2f-danismanlik-a-s-erp-destek-danismani-hibrit-calisma-3435244,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/158759_215279.jpg
ERP Business Analyst,ÝMPO MOTOR POMPA SANAYÝ VE TÝC.A.Þ.,"word, excel, microsoft office, management, microsoft, project management, erp, agile development, business analysis, finance, sharepoint, technical support, design, compliance, leads, manufacturing, powerpoint",https://www.kariyer.net//is-ilani/impo-motor-pompa-sanayi-ve-tic-a-s-erp-business-analyst-3467231,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/9606_1338741.jpg
Technical Support / Reservation Systems / Ndc,PRIBAS YAZILIM BÝL.MÜH.SAN.TÝC.LTD.ÞTÝ,"engineering, java, technical support, xml, linux, json, cloud computing",https://www.kariyer.net//is-ilani/pribas-yazilim-bil-muh-san-tic-ltd-sti-technical-support-reservation-systems-ndc-3469548,
Kýdemli Ýþ Zekasý Danýþmaný,Bi Stratejik Yazýlým Sanayi Ticaret A.Þ.,"javascript, html5, visualization, engineering, mathematics, industrial engineering, tableau, building, oracle, sql, business intelligence",https://www.kariyer.net//is-ilani/bi-stratejik-yazilim-sanayi-ticaret-a-s-kidemli-is-zekasi-danismani-3466336,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/5732_1124341.jpg
Sistem Geliþtirme ve Entegrasyon Uzmaný,CK ENERJÝ YATIRIM A.Þ,"powerpoint, excel",https://www.kariyer.net//is-ilani/ck-enerji-yatirim-a-s-sistem-gelistirme-ve-entegrasyon-uzmani-3424576,
Senior UI Developer,JOTFORM YAZILIM A.Þ,"health, javascript, insurance, music, animation, templates, courses, html, building, css",https://www.kariyer.net//is-ilani/jotform-yazilim-a-s-senior-ui-developer-3481174,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/15675_213294.jpg
SAP MM Mimarý,Carrefoursa Carrefour Sabancý Ticaret Merkezi A.Þ.,sap,https://www.kariyer.net//is-ilani/carrefoursa-carrefour-sabanci-ticaret-merkezi-a-s-sap-mm-mimari-3425455,
SAP MM Uzmaný,Yücel Grup,"powerpoint, sap, excel, word",https://www.kariyer.net//is-ilani/yucel-grup-sap-mm-uzmani-3471342,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yücel gruup logo.jpg
ERP Consultant,IFS TÜRKÝYE,"engineering, management, training, erp, time management, sql",https://www.kariyer.net//is-ilani/ifs-turkiye-erp-consultant-3472721,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/5cvyzzkb.x3j.jpg
Canias 4.0 ERP Danýþmaný,4M DÝJÝTAL DÖNÜÞÜM VE DANIÞMANLIK LTD. ÞTÝ.,erp,https://www.kariyer.net//is-ilani/4m-dijital-donusum-ve-danismanlik-ltd-sti-canias-4-0-erp-danismani-3457850,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/304874_254181.jpg
ERP Danýþmaný (Kayseri),Pratik Aday Servisi,"microsoft, dynamics, finance",https://www.kariyer.net//is-ilani/pratik-aday-servisi-erp-danismani-kayseri-3488955,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg
Kýdemli ERP Proje Danýþmaný (Ýstanbul/Ankara),Uyumsoft Bilgi Sistemleri ve Teknolojileri A.Þ,"erp, sql",https://www.kariyer.net//is-ilani/uyumsoft-bilgi-sistemleri-ve-teknolojileri-a-s-kidemli-erp-proje-danismani-istanbul-ankara-2904389,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2668_logo2.gif
ERP Danýþmaný Yetiþtirme Programý,KARACA ZÜCCACÝYE TÝCARET VE SAN A.Þ.,erp,https://www.kariyer.net//is-ilani/karaca-zuccaciye-ticaret-ve-san-a-s-erp-danismani-yetistirme-programi-3462897,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/8074_232187.jpg
ERP Danýþmaný,Industrial Application Software,"erp, big data",https://www.kariyer.net//is-ilani/industrial-application-software-erp-danismani-3206135,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1670_174261.jpg
ERP Consultant,B2F Danýþmanlýk A.Þ,"dynamics, management, microsoft, moving, erp, manufacturing, business intelligence",https://www.kariyer.net//is-ilani/b2f-danismanlik-a-s-erp-consultant-3459919,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/158759_215279.jpg
ERP Danýþmaný,ALR Biliþim Yazýlým Danýþmanlýk ve Eðitim Tic. Ltd. Þti,erp,https://www.kariyer.net//is-ilani/alr-bilisim-yazilim-danismanlik-ve-egitim-tic-ltd-erp-danismani-3466631,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/55641_logo.gif
ERP Danýþmaný,EOD Uluslararasý Biliþim Hiz. Tic. A.Þ.,"erp, sql, sap",https://www.kariyer.net//is-ilani/eod-uluslararasi-bilisim-hiz-tic-a-s-erp-danismani-2569493,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/134301_192837.jpg
SAP ABAP Yazýlýmcýsý,MENDERES TEKSTÝL SANAYÝ VE TÝC. A.Þ.,sap,https://www.kariyer.net//is-ilani/menderes-tekstil-sanayi-ve-tic-a-s-sap-abap-yazilimcisi-3471713,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/mendereslogo.gif
Að ve Sistem Yöneticisi,EBG Biliþim Teknolojileri ve Hizmetleri A.Þ.,"apache, iis, vmware, itil, mysql, linux",https://www.kariyer.net//is-ilani/ebg-bilisim-teknolojileri-ve-hizmetleri-a-s-ag-ve-sistem-yoneticisi-3351604,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/31064_logo.gif
Sistem ve Network Mühendisi,Evolog Nakliyat  ve Lojistik Hizm.Tic.Ltd.Þti.,"veeam, microsoft, vmware, linux, azure",https://www.kariyer.net//is-ilani/evolog-nakliyat-ve-lojistik-hizm-tic-ltd-sti-sistem-ve-network-muhendisi-3469202,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/01hjkn23.peh.png
SAP Lojistik Süreçler ABAP Uzmaný,Avansas,sap,https://www.kariyer.net//is-ilani/avansas-sap-lojistik-surecler-abap-uzmani-2748318,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/39027_251580.jpg
Android Developer,Logo Yazýlým San Ve Tic A.Þ.,"java, android, xml, json, sql, xamarin",https://www.kariyer.net//is-ilani/logo-yazilim-san-ve-tic-a-s-android-developer-3434976,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/3066.gif
Android Developer,Türkiye Emlak Katýlým Bankasý A.Þ,"java, mvc, git, android, json, restful",https://www.kariyer.net//is-ilani/turkiye-emlak-katilim-bankasi-a-s-android-developer-3301767,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/49141_218565.jpg
Android Developer,Vestel A.Þ.,"java, management, engineering, android",https://www.kariyer.net//is-ilani/vestel-a-s-android-developer-2788433,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1115vestel.gif
Android Geliþtirici,Türkiye Finans Katýlým Bankasý,"java, git, android, design, json",https://www.kariyer.net//is-ilani/turkiye-finans-katilim-bankasi-android-gelistirici-2709718,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4594_251191.jpg
Android Geliþtirici,AppTec Services GmbH,java,https://www.kariyer.net//is-ilani/apptec-services-gmbh-android-gelistirici-3422704,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/282818_216731.jpg
Kýdemli Android Geliþtirici,Pointo Teknoloji A.Þ.,"java, mvc, json, android",https://www.kariyer.net//is-ilani/pointo-teknoloji-a-s-kidemli-android-gelistirici-3475743,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/241980_199158.jpg
Android / IOS Mobile Developer,Omuz Omuza Engelsiz Ýnsan Kaynaklarý,"java, android",https://www.kariyer.net//is-ilani/omuz-omuza-engelsiz-insan-kaynaklari-android-ios-mobile-developer-2410097,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/omuzomuza.gif
HMI & UI Software Team Leader,Hexagon Studio,"programming, algorithm, engineering, java, automotive, android, design, mechatronics, php, mysql, electronics, sql",https://www.kariyer.net//is-ilani/hexagon-studio-hmi-ui-software-team-leader-3474236,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/216487_184552.jpg
Android Geliþtirici,Pratik Aday Servisi,"java, git, android",https://www.kariyer.net//is-ilani/pratik-aday-servisi-android-gelistirici-3461013,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg
Android Geliþtirici (Native - Java),FDN SOFT BÝLÝÞÝM TEKNOLOJÝLERÝ .SAN.TÝC.LTD.ÞTÝ.,"java, android, design, xml, json, restful",https://www.kariyer.net//is-ilani/fdn-soft-bilisim-teknolojileri-san-tic-ltd-sti-android-gelistirici-native-java-3479675,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/fdn.png
Android Geliþtirici,DILIGEN TEKNOLOJÝ ULUSLARARASI BÝLÝÞÝM VE ÝLETÝÞÝMÝ TEKNOLOJÝLERÝ ARGE DANIÞMANLIK DE,"java, android",https://www.kariyer.net//is-ilani/diligen-teknoloji-uluslararasi-bilisim-ve-iletisim-android-gelistirici-2689330,
Yazýlým Uzmaný (.Net),KAYAPORT TEKNOLOJÝ HÝZM. SAN. VE TÝC. A.Þ.,"mvc, git, xml, web services, linq, json, sql",https://www.kariyer.net//is-ilani/kayaport-teknoloji-hizm-san-ve-tic-a-s-yazilim-uzmani-net-3489856,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/158474_215212.jpg
Android Geliþtirici,DILIGEN TEKNOLOJÝ ULUSLARARASI BÝLÝÞÝM VE ÝLETÝÞÝMÝ TEKNOLOJÝLERÝ ARGE DANIÞMANLIK DE,"java, android",https://www.kariyer.net//is-ilani/diligen-teknoloji-uluslararasi-bilisim-ve-iletisim-android-gelistirici-2689330,
Android Developer,Pratik Aday Servisi,"java, git, android, xml, json",https://www.kariyer.net//is-ilani/pratik-aday-servisi-android-developer-3458592,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg
Ttza Sistem Entegrasyon Mühendisi,BMC OTOMOTÝV SANAYÝ VE TÝCARET A.Þ.,"catia, sap",https://www.kariyer.net//is-ilani/bmc-otomotiv-sanayi-ve-ticaret-a-s-ttza-sistem-entegrasyon-muhendisi-3450189,
Lantek Programlama Uzmaný,TEKAYDINLAR OTOMOTÝV MOTORLU ARAÇ.VE KAR.SAN.TÝC.LTD.ÞTÝ.,"autocad, solidworks",https://www.kariyer.net//is-ilani/tekaydinlar-otomotiv-motorlu-arac-ve-kar-san-tic-l-lantek-programlama-uzmani-3470804,
Data Scientist,UPS Türkiye,"java, sql",https://www.kariyer.net//is-ilani/ups-turkiye-data-scientist-3481336,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/ups_logo.gif
Ibm As/400 Programcý,Sum Yazýlým Bilgisayar Ltd . Þti .,"cobol, sql",https://www.kariyer.net//is-ilani/sum-yazilim-bilgisayar-ltd-sti-ibm-as-400-programci-3462109,
Logo Destek Uzmaný,SALUTE SAÐLIK HÝZMETLERÝ A.Þ.,"microsoft, sql, erp, sales",https://www.kariyer.net//is-ilani/salute-saglik-hizmetleri-a-s-logo-destek-uzmani-3449438,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/15657_251566.jpg
IT Supervisor,Draeger Medikal,"engineering, management, project management, sap, industrial engineering, sales, design, sql, medical",https://www.kariyer.net//is-ilani/draeger-medikal-it-supervisor-3483735,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2300_214347.jpg
Bilgi Ýþlem Süpervizörü,Divan,"windows server, active directory",https://www.kariyer.net//is-ilani/divan-bilgi-islem-supervizoru-3467727,
Raporlama ve Ýþ Zekasý Uzmaný,Comdata Teknoloji ve Müþteri Hizmetleri A.Þ.,"sql, cms, excel",https://www.kariyer.net//is-ilani/comdata-teknoloji-ve-musteri-hizmetleri-a-s-raporlama-ve-is-zekasi-uzmani-3246772,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/48237_252184.jpg
Ýþ Zekasý Uzmaný,Kariyer.Net,"sql, azure",https://www.kariyer.net//is-ilani/kariyer-net-is-zekasi-uzmani-3452966,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/153049_246561.jpg
Ýþ Zekasý Uzman Yardýmcýsý,Ýncehesap Sanal Maðazacýlýk Tic. A.Þ.,"sql, excel",https://www.kariyer.net//is-ilani/incehesap-sanal-magazacilik-tic-a-s-is-zekasi-uzman-yardimcisi-3467168,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/incehesap.com.gif
Ýþ Zekasý Uzmaný,Ýstanbul Memorial Saðlýk Yatýrýmlarý A.Þ.,sql,https://www.kariyer.net//is-ilani/istanbul-memorial-saglik-yatirimlari-a-s-is-zekasi-uzmani-3457194,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/memorial_logo..gif
Ýþ Zekasý Uzmaný / Uzman Yardýmcýsý,Biofarma Ýlaç,"microsoft, git, python, sql",https://www.kariyer.net//is-ilani/biofarma-ilac-is-zekasi-uzmani-uzman-yardimcisi-3483200,
Ýþ Zekasý Uzmaný,ENTERPRISE RENT A CAR,sql,https://www.kariyer.net//is-ilani/enterprise-rent-a-car-is-zekasi-uzmani-3465621,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/gurbaslar_32.gif
Ýþ Zekasý ve Raporlama Uzmaný,GREYDER,excel,https://www.kariyer.net//is-ilani/greyder-is-zekasi-ve-raporlama-uzmani-3370179,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/8319 logo2.gif
Ýþ Zekasý Uzmaný,Teklas Kauçuk,"sql, qlikview",https://www.kariyer.net//is-ilani/teklas-kaucuk-is-zekasi-uzmani-3092359,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1608_244133.jpg
Ýþ Zekasý ve Karar Destek Uzmaný,Turkuvaz Medya Grubu,microsoft,https://www.kariyer.net//is-ilani/turkuvaz-medya-grubu-is-zekasi-ve-karar-destek-uzmani-3443414,
Ýþ Zekasý Uzmaný,Tüyap Tüm Fuarcýlýk Yapým A.Þ.,crm,https://www.kariyer.net//is-ilani/tuyap-tum-fuarcilik-yapim-a-s-is-zekasi-uzmani-3487206,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17059_logo.gif
Ýþ Zekasý Uzmaný,Grup Florence Nightingale Hastaneleri,sql,https://www.kariyer.net//is-ilani/grup-florence-nightingale-hastaneleri-is-zekasi-uzmani-3410634,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/6063_246334.jpg
Ýþ Zekasý Uzmaný,Arvato Lojistik Dýþ Ticaret ve E Ticaret Hizmetleri A.Þ.,"sql, azure",https://www.kariyer.net//is-ilani/arvato-lojistik-dis-ticaret-ve-e-ticaret-hizmetler-is-zekasi-uzmani-3447524,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yeni.jpg.jpg
Senior Business Intelligence Specialist,Aras Kargo,"mathematics, marketing, engineering, management, microsoft, statistics, business intelligence",https://www.kariyer.net//is-ilani/aras-kargo-senior-business-intelligence-specialist-3485285,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/arash_logo.gif
Business Intelligence Specialist,Korozo Ambalaj San. ve Tic. A.Þ.,"management, sap, sales, design, manufacturing, business intelligence",https://www.kariyer.net//is-ilani/korozo-ambalaj-san-ve-tic-a-s-business-intelligence-specialist-3310879,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/korozo_logo.gif
Ýþ Zekasý Yetkilisi / Yönetici Yardýmcýsý,Türkiye Finans Katýlým Bankasý,sql,https://www.kariyer.net//is-ilani/turkiye-finans-katilim-bankasi-is-zekasi-yetkilisi-yonetici-yardimcisi-3202142,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4594_251191.jpg
